date,open,high,low,close,volume
2006-10-18,11.97126,12.027491,11.87754,11.93377,25696348
2006-10-19,11.86504,11.96813,11.77444,11.87129,25561906
2006-10-20,11.9119,11.92752,11.74008,11.86504,29325962
2006-10-23,11.89941,12.18057,11.84317,12.014995,41540978
2006-10-24,12.018119,12.22118,11.9244,12.18682,34371058
2006-10-25,12.1462,12.22118,12.058732,12.10872,27399920
2006-10-26,12.59606,12.65542,12.29616,12.49609,81917431
2006-10-27,12.4711,12.51796,12.35864,12.50234,43132515
2006-10-30,12.51171,12.59919,12.40237,12.58669,32917484
2006-10-31,12.66792,12.7304,12.53046,12.70541,37525323
2006-11-01,12.74914,12.8085,12.42737,12.44923,47348552
2006-11-02,12.42737,12.54608,12.36176,12.53671,28351257
2006-11-03,12.55233,12.59294,12.30241,12.50234,21623715
2006-11-06,12.58044,12.77413,12.53671,12.76164,32654681
2006-11-07,12.68354,12.87098,12.6523,12.69603,56821591
2006-11-08,12.69603,12.81162,12.60856,12.76164,43561129
2006-11-09,12.73977,12.78038,12.67416,12.70541,37349268
2006-11-10,12.74289,12.8085,12.55857,12.59294,21621795
2006-11-13,12.59606,12.77101,12.53358,12.63668,25688025
2006-11-14,12.56482,12.69291,12.41175,12.67104,35665862
2006-11-15,12.63668,12.71165,12.56795,12.58044,22088501
2006-11-16,12.64605,12.73977,12.59606,12.61168,18415993
2006-11-17,12.58982,12.65542,12.55545,12.58669,35812148
2006-11-20,12.5492,12.76476,12.52421,12.74289,29148946
2006-11-21,12.76164,12.80225,12.68041,12.70853,19027384
2006-11-22,12.67104,12.71478,12.28054,12.38675,32332661
2006-11-24,12.28366,12.50234,12.22431,12.41799,12457972
2006-11-27,12.36489,12.4055,12.2493,12.32427,30309629
2006-11-28,12.26804,12.53671,12.23368,12.46798,25845514
2006-11-29,12.44299,12.63355,12.34614,12.58044,25754286
2006-11-30,12.50234,12.73977,12.43986,12.6398,38911996
2006-12-01,12.64917,12.73664,12.5742,12.68666,33181246
2006-12-04,12.72727,12.796,12.69603,12.75539,23936438
2006-12-05,12.82412,13.20525,12.80537,13.067791,46536778
2006-12-06,13.077163,13.15214,13.030303,13.086535,26308699
2006-12-07,13.14589,13.23337,13.033427,13.039675,23842328
2006-12-08,13.0084352,13.21462,12.99594,13.15526,24139061
