date,open,high,low,close,volume
2013-11-18,49.75,50.0,47.49,48.48,587100
2013-11-19,48.99,49.0,45.3,45.8,1682000
2013-11-20,45.98,46.0,43.99,44.65,1106900
2013-11-21,44.5,45.15,43.040001,43.79,730200
2013-11-22,43.9,44.099998,43.25,43.99,947600
2013-11-25,44.28,45.62,43.7,44.18,727300
2013-11-26,45.0,45.0,43.040001,43.2,873700
2013-11-27,43.55,43.55,42.5,43.24,1153300
2013-11-29,42.75,43.85,42.75,43.24,949900
2013-12-02,43.080002,43.67,41.52,43.14,5130700
2013-12-03,42.8,44.85,42.7,42.9,3239300
2013-12-04,42.43,42.61,41.65,41.83,2777700
2013-12-05,42.28,42.28,40.63,41.049999,3380500
2013-12-06,40.75,41.060001,40.64,40.7,4662300
2013-12-09,40.7,41.27,40.24,41.18,3074000
2013-12-10,41.07,42.84,41.040001,42.56,3289400
2013-12-11,42.32,43.02,42.0,42.46,3367300
2013-12-12,42.0099983,43.099998,42.0,42.97,1770500
2013-12-13,42.92,43.8,42.92,43.25,683800
2013-12-16,43.0099983,43.99,42.11,43.69,1953900
2013-12-17,43.43,44.0,43.16,43.75,1396700
2013-12-18,43.65,44.5,43.099998,44.27,1225200
2013-12-19,43.96,44.5,43.82,44.45,593000
2013-12-20,44.3,44.45,43.91,44.26,2878600
2013-12-23,44.17,44.85,43.55,44.65,773600
2013-12-24,44.76,45.02,44.25,44.58,304700
2013-12-26,44.86,45.0099983,44.44,44.7,513200
2013-12-27,44.77,44.97,44.09,44.64,393300
2013-12-30,44.45,44.88,44.0,44.12,381500
2013-12-31,44.23,44.5,43.76,44.19,874200
2014-01-02,44.080002,44.18,43.27,43.65,992900
2014-01-03,43.57,44.32,43.17,43.96,378400
2014-01-06,43.97,43.98,43.37,43.68,597800
2014-01-07,42.16,43.98,42.16,43.87,1371300
2014-01-08,44.02,44.36,43.4,43.88,1407100
2014-01-09,43.89,44.25,43.84,44.13,1093500
2014-01-10,44.17,46.080002,44.02,45.73,2008600
2014-01-13,45.7,47.44,45.2,47.040001,2278500
2014-01-14,47.16,47.89,46.91,47.8,2338200
2014-01-15,47.97,49.19,47.26,47.5,1733000
2014-01-16,47.28,47.68,47.040001,47.4,1178700
2014-01-17,47.52,48.24,47.0,48.0,1572100
2014-01-21,49.38,49.38,47.94,48.17,1570400
2014-01-22,48.11,49.16,48.080002,48.51,682200
2014-01-23,48.68,48.68,47.58,47.72,867600
2014-01-24,47.62,47.71,45.83,46.84,1417500
2014-01-27,45.2,48.0,45.2,46.6,717800
2014-01-28,46.77,47.88,46.77,47.73,721700
2014-01-29,47.35,48.48,47.13,47.78,800900
2014-01-30,47.91,49.63,47.83,49.42,1247100
2014-01-31,49.25,49.96,49.029999,49.35,2011100
